Id,customer.id,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,pub.rec,inq.last.6mths,delinq.2yrs,paid.back.loan
8167,LA008168,No,debt_consolidation,13.93%,102.44,9.392661928999999,3.9,642,390.0,1437,79.8,0,Less than 5,No,No
9514,LA009515,No,all_other,11.36%,213.93,10.7342204,2.43,702,2070.041667,5319,46.7,0,Less than 5,No,Yes
5512,LA005513,Yes,all_other,13.22%,219.71,10.59663473,8.64,757,3209.958333,6770,18.8,0,Less than 10,No,No
722,LA00723,Yes,debt_consolidation,12.29%,640.38,10.87804719,18.93,702,3689.0,20033,82.8,0,Less than 5,No,No
6493,LA006494,Yes,debt_consolidation,12.18%,799.2,12.20607265,9.13,757,3810.041667,298,1.0,0,Less than 5,No,Yes
6923,LA006924,Yes,credit_card,11.48%,692.34,11.251560699999999,17.56,762,4620.041667,33386,52.9,0,Less than 5,No,Yes
4484,LA004485,Yes,debt_consolidation,8.94%,428.13,11.24504602,18.7,747,5639.958333,33660,45.0,0,Less than 5,No,Yes
954,LA00955,Yes,home_improvement,9.45%,272.09,10.81977828,3.12,762,2579.958333,1133,18.0,0,Less than 5,No,Yes
7380,LA007381,Yes,debt_consolidation,13.48%,542.79,10.81977828,21.07,697,2130.041667,11495,76.1,1,Less than 5,No,No
3409,LA003410,Yes,debt_consolidation,14.42%,343.83,11.00209984,3.68,667,14133.0,6383,30.1,0,Less than 5,Yes,Yes
4154,LA004155,Yes,debt_consolidation,12.53%,73.63,10.22194128,23.26,682,6857.958333,15225,55.0,0,Less than 5,Yes,Yes
6444,LA006445,Yes,small_business,14.61%,430.94,10.66802473,0.84,772,2820.0,425,6.6,0,Less than 5,No,Yes
582,LA00583,Yes,debt_consolidation,10.71%,652.04,10.86969163,13.11,727,4085.0,16194,39.8,0,Less than 5,No,Yes
3605,LA003606,Yes,small_business,7.68%,112.29,10.74343705,8.96,757,8519.958333,13574,24.2,0,Less than 5,No,Yes
8136,LA008137,No,debt_consolidation,10.46%,324.84,11.33857208,16.67,722,4458.0,6673,32.6,0,Less than 5,No,Yes
5027,LA005028,Yes,all_other,8.94%,63.55,11.22524339,7.18,752,1739.9583329999998,0,0.0,0,Less than 5,No,Yes
4532,LA004533,Yes,debt_consolidation,12.18%,666.0,10.91501573,13.79,727,3899.958333,16947,66.2,0,Less than 5,No,Yes
5946,LA005947,Yes,debt_consolidation,14.96%,467.71,11.46813728,16.49,692,5910.041667,21881,96.4,0,Less than 5,No,Yes
3853,LA003854,Yes,educational,9.32%,332.25,10.61643736,14.47,752,2970.0,3741,10.2,0,Less than 5,No,Yes
6363,LA006364,Yes,debt_consolidation,12.87%,134.54,10.08580911,22.55,677,1920.0416670000002,7679,38.8,0,Less than 5,No,Yes
3868,LA003869,Yes,all_other,12.21%,333.15,11.42958733,10.45,702,3419.958333,17328,45.7,0,Less than 5,No,No
7237,LA007238,Yes,credit_card,11.36%,493.67,11.93314361,9.0,742,4080.0,7939,85.4,0,Less than 5,No,Yes
5896,LA005897,Yes,small_business,15.65%,874.66,11.73606902,0.04,762,7170.0,2668,76.2,0,Less than 5,No,Yes
990,LA00991,Yes,all_other,10.71%,293.42,10.57131693,11.69,697,1680.0,8858,52.4,0,Less than 5,No,Yes
6859,LA006860,Yes,debt_consolidation,13.57%,461.98,10.42633028,15.26,687,3690.0,14707,66.2,0,Less than 5,No,Yes
7169,LA007170,Yes,major_purchase,7.14%,74.26,11.05089001,12.19,742,3300.0,762,14.1,0,Less than 5,No,Yes
2061,LA002062,Yes,debt_consolidation,16.95%,534.41,11.08220409,22.85,682,2670.041667,17820,98.5,0,Less than 5,No,Yes
8366,LA008367,No,all_other,9.45%,320.1,11.3533434,4.36,727,4679.041667,8271,47.8,0,Less than 20,No,Yes
4768,LA004769,Yes,debt_consolidation,13.57%,397.44,10.92593848,22.66,687,5580.0,16677,45.9,0,Less than 5,No,Yes
9093,LA009094,No,debt_consolidation,14.42%,137.54,10.59663473,22.32,707,7409.958333,12121,89.8,0,Less than 10,Yes,No
6999,LA007000,Yes,debt_consolidation,13.22%,162.25,10.71441777,15.17,677,3123.041667,6354,74.8,0,Less than 5,No,Yes
1962,LA001963,Yes,credit_card,9.63%,320.95,11.00209984,11.24,742,5790.0,3649,33.8,0,Less than 5,No,Yes
1866,LA001867,Yes,all_other,9.32%,319.47,11.51288546,3.83,747,3390.041667,9961,13.2,0,Less than 5,No,Yes
6298,LA006299,Yes,debt_consolidation,12.53%,811.56,11.406542199999999,11.41,732,3961.0,7404,54.8,0,Less than 5,No,Yes
8454,LA008455,No,debt_consolidation,16.08%,490.12,10.645424900000002,18.94,652,4139.958333,17059,82.4,0,Less than 5,No,Yes
7498,LA007499,Yes,credit_card,11.36%,691.14,11.28978191,23.1,722,5310.041667,34377,58.5,0,Less than 5,No,Yes
7858,LA007859,No,credit_card,9.33%,319.54,11.05089001,0.82,717,346.0,0,0.0,0,Less than 5,No,Yes
5016,LA005017,Yes,major_purchase,8.59%,292.4,10.12647109,22.9,757,2101.958333,3803,11.7,0,Less than 5,No,Yes
3846,LA003847,Yes,small_business,16.95%,178.14,10.81977828,21.7,687,4619.958333,5800,66.7,0,Less than 5,Yes,No
5978,LA005979,Yes,major_purchase,7.74%,124.88,10.25765937,17.64,767,5610.041667,611,6.9,0,Less than 5,No,Yes
2140,LA002141,Yes,all_other,13.79%,511.14,11.27720313,3.08,752,4380.0,2149,17.5,0,Less than 10,No,Yes
9499,LA009500,No,debt_consolidation,14.96%,554.32,11.15625052,17.06,692,4230.041667,19697,88.7,0,Less than 10,No,Yes
1763,LA001764,Yes,debt_consolidation,16.00%,316.42,10.59653473,15.75,662,2640.041667,13072,90.2,0,Less than 5,No,Yes
4513,LA004514,Yes,debt_consolidation,12.87%,201.8,11.28978191,13.05,687,3030.0,9640,49.9,1,Less than 5,No,Yes
5963,LA005964,Yes,debt_consolidation,7.74%,312.19,11.35040654,0.17,777,6570.0,2994,9.5,0,Less than 5,No,Yes
5770,LA005771,Yes,debt_consolidation,11.83%,397.61,10.30895266,15.16,722,4472.041667,4893,58.2,1,Less than 5,No,Yes
8261,LA008262,No,debt_consolidation,15.13%,451.48,11.26446411,29.28,717,3330.0,61057,80.7,0,Less than 5,No,Yes
4667,LA004668,Yes,debt_consolidation,11.14%,492.06,10.91501573,12.18,767,8939.958333,13095,19.6,0,Less than 5,No,Yes
6725,LA006726,Yes,all_other,16.70%,170.41,11.2009507,19.98,692,3723.041667,15934,99.0,0,Less than 5,No,No
2522,LA002523,Yes,all_other,12.84%,201.71,10.645424900000002,15.29,692,5219.958333,5826,31.5,0,Less than 5,Yes,Yes
7811,LA007812,No,all_other,15.65%,131.19,8.892886141,17.31,642,3478.958333,0,69.5,0,Less than 5,No,No
4437,LA004438,Yes,all_other,12.18%,49.95,9.798127037,14.4,687,4619.958333,7994,62.9,0,Less than 5,No,No
8360,LA008361,No,major_purchase,9.76%,321.55,11.08201946,11.34,722,2970.0,4945,2.7,0,Less than 10,No,Yes
505,LA00506,Yes,credit_card,13.24%,307.67,10.8036489,7.37,672,7020.0,14421,83.8,0,Less than 5,Yes,Yes
330,LA00331,Yes,all_other,7.43%,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,0,Less than 5,Yes,Yes
3315,LA003316,Yes,credit_card,11.26%,328.64,11.19821472,6.94,737,6900.0,11821,33.0,0,Less than 5,No,Yes
8385,LA008386,No,debt_consolidation,18.61%,437.51,11.60823564,28.21,662,8760.0,88391,89.9,0,Less than 5,No,Yes
6268,LA006269,Yes,debt_consolidation,11.83%,298.21,10.4341158,17.12,712,3030.041667,13533,42.3,0,Less than 5,No,Yes
4848,LA004849,Yes,debt_consolidation,8.59%,316.11,11.00209984,3.78,767,3390.0,3252,13.7,0,Less than 5,No,Yes
6663,LA006664,Yes,small_business,16.00%,527.36,11.21182037,12.65,707,3064.041667,1756,31.4,0,Less than 5,No,Yes
3800,LA003801,Yes,educational,12.21%,69.97,10.08580911,19.35,687,13410.0,0,0.0,0,Less than 5,No,Yes
9005,LA009006,No,all_other,15.68%,350.02,11.87756858,1.26,692,4956.0,11105,43.5,0,Less than 10,Yes,Yes
8738,LA008739,No,all_other,15.07%,138.8,10.46310334,17.47,642,3660.0,1085,77.5,0,Less than 5,No,Yes
667,LA00668,Yes,debt_consolidation,12.92%,222.97,10.23995979,19.93,667,5729.041667,15049,71.3,0,Less than 5,No,Yes
4894,LA004895,Yes,all_other,7.74%,56.2,10.211119300000002,1.46,787,5490.0,2701,3.2,0,Less than 5,No,Yes
1203,LA001204,Yes,debt_consolidation,11.91%,215.62,10.16600565,21.97,707,2280.0,7552,98.1,0,Less than 5,No,Yes
8961,LA008962,No,all_other,14.74%,103.62,9.852194257999999,2.21,702,815.9583332999999,915,20.3,0,Less than 5,No,Yes
2886,LA002887,Yes,major_purchase,11.89%,198.99,10.46321762,11.55,737,1889.9583329999998,1003,43.6,0,Less than 5,No,Yes
5677,LA005678,Yes,debt_consolidation,14.26%,171.53,11.40756495,15.6,727,7560.0,28532,99.4,0,Less than 5,No,Yes
5763,LA005764,Yes,debt_consolidation,13.22%,270.41,10.858999,8.58,697,3750.041667,9017,39.6,0,Less than 5,No,Yes
1283,LA001284,Yes,all_other,9.70%,76.31,10.30895266,15.04,747,1679.9583329999998,2420,5.8,0,Less than 5,No,Yes
9151,LA009152,No,debt_consolidation,12.53%,368.13,10.89673933,11.36,712,7802.958333,11216,20.1,0,Less than 10,No,Yes
6445,LA006446,Yes,credit_card,8.94%,381.26,10.71441777,10.77,757,7806.041667,18115,33.1,0,Less than 5,No,Yes
1496,LA001497,Yes,debt_consolidation,10.83%,293.93,10.55841352,17.86,737,2670.041667,0,0.0,0,Less than 5,No,Yes
4281,LA004282,Yes,debt_consolidation,12.18%,499.5,11.26968124,18.26,717,7320.0,32207,61.7,0,Less than 5,No,Yes
1607,LA001608,Yes,debt_consolidation,17.15%,535.92,11.21182037,19.83,667,3690.041667,52639,79.2,0,Less than 5,No,Yes
7115,LA007116,Yes,credit_card,7.88%,225.22,11.11988288,19.47,727,5130.0,10861,57.5,0,Less than 5,No,Yes
6106,LA006107,Yes,credit_card,12.18%,599.4,11.44035477,10.61,722,4491.041667,28960,22.2,0,Less than 5,No,Yes
6659,LA006660,Yes,debt_consolidation,15.31%,870.39,11.98292909,16.36,697,3120.041667,31756,45.2,0,Less than 5,No,Yes
4694,LA004695,Yes,debt_consolidation,19.13%,734.42,11.05089001,8.86,677,7350.0,9881,99.8,0,Less than 5,No,Yes
6245,LA006246,Yes,debt_consolidation,15.65%,227.41,10.49127422,14.97,662,4290.0,4357,92.7,0,Less than 5,No,No
3364,LA003365,Yes,educational,13.47%,84.81,9.574983486,16.33,672,3150.0,1159,38.6,0,Less than 5,No,Yes
6941,LA006942,Yes,debt_consolidation,7.74%,62.44,10.61643736,6.06,737,8940.041667,37804,21.4,0,Less than 5,No,Yes
5143,LA005144,Yes,all_other,11.14%,328.04,10.49127422,4.77,747,1679.9583329999998,172,0.9,0,Less than 5,No,Yes
6917,LA006918,Yes,debt_consolidation,13.92%,614.47,11.51292546,17.52,692,5010.041667,9360,43.7,0,Less than 5,No,Yes
7927,LA007928,No,all_other,11.54%,98.99,11.22524339,18.26,672,2670.0,1393,43.5,0,Less than 10,No,Yes
2044,LA002045,Yes,small_business,12.84%,504.27,11.66134547,8.1,697,6506.0,25311,53.5,0,Less than 5,No,Yes
6154,LA006155,Yes,all_other,13.92%,81.93,10.18111929,21.0,732,7560.0,6704,98.6,0,Less than 5,No,No
2731,LA002732,Yes,debt_consolidation,14.42%,687.66,11.184421400000002,23.25,697,6659.958333,18789,52.0,0,Less than 5,No,Yes
7827,LA007828,No,all_other,9.33%,127.82,10.81977828,4.0,702,995.9583332999998,6500,80.0,0,Less than 5,No,Yes
8598,LA008599,No,debt_consolidation,13.55%,135.84,10.79957558,18.74,667,3540.0,16195,88.5,0,Less than 5,Yes,Yes
7591,LA007592,Yes,all_other,12.73%,167.84,11.01862914,15.76,682,5340.041667,8076,79.2,0,Less than 5,No,No
4790,LA004791,Yes,debt_consolidation,14.26%,308.76,10.71441777,22.91,682,3450.0,23703,83.8,0,Less than 5,No,Yes
1002,LA001003,Yes,all_other,8.00%,112.82,11.73606902,5.46,797,9330.0,3638,20.3,0,Less than 5,No,Yes
6978,LA006979,Yes,debt_consolidation,8.94%,190.63,10.99851024,17.58,722,3030.041667,6908,32.0,0,Less than 5,No,Yes
2486,LA002487,Yes,all_other,17.26%,644.12,11.52584169,14.42,662,7170.0,3781,16.3,0,Less than 5,No,Yes
4745,LA004746,Yes,all_other,12.18%,149.85,11.21182037,1.49,707,3780.0,2698,33.3,0,Less than 5,Yes,Yes
6117,LA006118,Yes,credit_card,12.53%,401.6,11.15625052,23.14,702,4470.041667,25498,64.6,0,Less than 5,No,Yes
2181,LA002182,Yes,debt_consolidation,16.00%,527.36,11.03488966,7.39,672,7800.041667,11307,50.0,0,Less than 5,No,Yes
5902,LA005903,Yes,debt_consolidation,16.35%,229.64,11.08214255,11.41,672,2970.041667,7453,95.6,1,Less than 5,No,Yes
4538,LA004539,Yes,debt_consolidation,8.59%,316.11,10.62132735,10.92,757,5160.0,6999,9.8,0,Less than 5,No,Yes
950,LA00951,Yes,debt_consolidation,10.71%,97.81,10.65169094,16.83,687,2370.0,8911,53.4,0,Less than 5,Yes,Yes
224,LA00225,Yes,home_improvement,10.28%,388.79,11.48246626,5.58,697,4800.041667,19009,30.0,0,Less than 5,No,Yes
6275,LA006276,Yes,all_other,11.83%,99.41,10.77895629,23.93,712,5580.041667,0,0.0,0,Less than 5,No,Yes
4493,LA004494,Yes,all_other,8.59%,151.73,10.858999,4.41,767,5250.0,115,0.5,0,Less than 5,No,Yes
9200,LA009201,No,debt_consolidation,12.87%,336.34,10.81977828,20.69,702,3149.958333,61053,40.7,0,Less than 5,No,Yes
7963,LA007964,No,debt_consolidation,16.28%,882.39,11.69524702,19.02,667,6390.041667,121719,60.0,0,Less than 10,No,No
5248,LA005249,Yes,debt_consolidation,14.61%,206.86,10.88482268,22.72,667,3390.0,22978,83.9,0,Less than 5,No,No
4473,LA004474,Yes,home_improvement,7.40%,68.33,10.96819829,1.43,772,5490.0,441,2.8,0,Less than 5,No,Yes
2281,LA002282,Yes,debt_consolidation,12.84%,588.32,10.81977828,14.21,717,3450.041667,19621,80.7,0,Less than 5,No,Yes
1722,LA001723,Yes,credit_card,11.89%,248.73,10.03801845,16.89,717,8100.041667,555,23.1,0,Less than 5,No,Yes
8005,LA008006,No,debt_consolidation,10.59%,162.73,11.151955599999999,13.31,687,7950.0,5521,55.8,1,Less than 10,No,No
4391,LA004392,Yes,small_business,13.92%,273.1,10.53828582,5.88,772,3360.0,2195,24.1,0,Less than 5,No,No
2501,LA002502,Yes,all_other,9.32%,111.82,11.3736634,13.5,727,5011.0,18695,53.7,0,Less than 5,No,Yes
7895,LA007896,No,debt_consolidation,14.38%,149.48,9.852194257999999,13.45,642,1139.0,2422,105.3,0,Less than 5,No,Yes
2895,LA002896,Yes,debt_consolidation,12.53%,133.87,11.31442574,20.91,702,4590.0,36462,81.0,0,Less than 5,No,Yes
3653,LA003654,Yes,all_other,8.00%,125.35,9.68009397,12.6,762,6032.958333,998,6.0,0,Less than 5,No,Yes
528,LA00529,Yes,debt_consolidation,8.00%,188.02,11.00209984,9.82,762,6419.041667,5274,45.9,0,Less than 5,No,Yes
9356,LA009357,No,debt_consolidation,15.65%,174.94,10.34415892,23.48,662,1863.0416670000002,2700,75.0,0,Less than 10,No,Yes
7989,LA007990,No,small_business,14.38%,412.35,11.51292546,11.4,647,7350.041667,37367,66.5,0,Less than 20,No,Yes
6487,LA006488,Yes,debt_consolidation,16.00%,527.36,11.51292546,18.91,667,6420.041667,30523,66.2,0,Less than 5,No,Yes
119,LA00120,Yes,debt_consolidation,14.67%,248.43,10.95080655,20.76,667,3750.0,13552,69.1,0,Less than 5,Yes,Yes
9481,LA009482,No,all_other,12.87%,336.34,11.56347598,5.59,732,7320.0,4547,68.9,0,Less than 10,No,Yes
3447,LA003448,Yes,debt_consolidation,11.89%,99.5,10.34817337,7.35,687,2399.958333,2572,30.3,0,Less than 5,No,Yes
700,LA00701,Yes,credit_card,10.39%,464.05,10.30895266,21.28,752,2729.041667,5649,30.2,0,Less than 5,No,Yes
8776,LA008777,No,debt_consolidation,13.80%,160.18,10.46310334,11.28,667,3512.958333,832,27.7,0,Less than 5,Yes,Yes
4245,LA004246,Yes,major_purchase,8.59%,316.11,11.71180911,2.85,792,5639.958333,16,0.0,0,Less than 5,No,Yes
850,LA00851,Yes,debt_consolidation,11.66%,370.19,11.28978191,17.78,692,1980.0,24259,56.5,0,Less than 5,No,No
621,LA00622,Yes,all_other,11.66%,330.53,10.30895266,8.56,682,1200.0,2000,46.5,0,Less than 5,No,Yes
8236,LA008237,No,debt_consolidation,14.82%,345.78,11.55214618,25.47,692,8789.0,22470,45.9,0,Less than 5,No,Yes
7277,LA007278,Yes,all_other,7.88%,218.97,10.83958091,10.68,727,4260.041667,973,14.1,1,Less than 5,No,Yes
2090,LA002091,Yes,debt_consolidation,15.37%,348.47,10.59653473,20.16,667,3090.041667,10393,78.7,0,Less than 5,No,Yes
7401,LA007402,Yes,debt_consolidation,9.88%,386.53,11.47210347,9.26,732,7290.0,10836,63.0,0,Less than 5,No,Yes
1369,LA001370,Yes,credit_card,11.14%,156.65,10.83958091,6.4,697,4709.958333,10537,41.0,0,Less than 5,No,Yes
5923,LA005924,Yes,major_purchase,13.57%,326.1,10.24281286,4.66,682,2280.041667,3288,35.0,0,Less than 5,No,Yes
4413,LA004414,Yes,all_other,15.31%,233.27,10.22557105,3.78,667,3300.0,4200,56.0,0,Less than 5,No,Yes
5314,LA005315,Yes,debt_consolidation,11.14%,262.43,12.07254125,15.13,722,9630.0,38107,69.9,0,Less than 5,No,Yes
3157,LA003158,Yes,all_other,13.16%,50.66,10.645424900000002,17.26,672,3457.958333,2694,72.8,1,Less than 5,No,No
8429,LA008430,No,educational,14.82%,276.62,11.40756495,15.95,652,720.0,4682,72.0,0,Less than 5,Yes,Yes
1161,LA001162,Yes,debt_consolidation,12.86%,252.2,10.78931908,20.56,682,3330.0,20716,82.1,0,Less than 5,Yes,Yes
4077,LA004078,Yes,all_other,8.00%,47.01,11.05089001,16.9,732,2550.0,5848,44.6,0,Less than 5,No,Yes
3399,LA003400,Yes,all_other,9.63%,282.43,11.09358453,4.89,757,4620.0,6055,31.9,0,Less than 5,No,Yes
2776,LA002777,Yes,debt_consolidation,14.11%,164.3,10.50232405,14.67,672,1394.0,8038,51.5,0,Less than 5,No,Yes
9210,LA009211,No,debt_consolidation,14.61%,549.88,10.79507567,21.45,687,10252.0,19469,34.3,0,Less than 10,No,Yes
5889,LA005890,Yes,small_business,16.35%,847.9,11.91839057,14.45,717,1904.0416670000002,3539,36.5,0,Less than 5,No,No
2539,LA002540,Yes,educational,12.21%,39.98,10.34817337,4.54,702,2309.958333,2317,27.3,0,Less than 5,No,Yes
4707,LA004708,Yes,small_business,17.04%,713.49,11.12726298,8.4,747,1860.0,632,1.3,0,Less than 10,No,No
629,LA00630,Yes,all_other,9.76%,257.24,10.59663473,18.72,742,6569.0,38605,67.7,0,Less than 5,No,Yes
7254,LA007255,Yes,debt_consolidation,9.88%,547.58,11.15625052,16.82,747,6780.041667,19388,19.8,0,Less than 5,No,Yes
3349,LA003350,Yes,debt_consolidation,12.53%,836.66,13.45883561,9.64,727,6810.0,49139,86.0,0,Less than 5,No,Yes
4853,LA004854,Yes,educational,11.83%,410.87,11.94470788,17.38,717,7169.958333,452,8.4,0,Less than 5,No,Yes
2726,LA002727,Yes,debt_consolidation,14.74%,276.3,10.30895266,15.44,677,8617.0,21202,88.0,0,Less than 5,Yes,Yes
1530,LA001531,Yes,all_other,10.83%,244.94,10.82988702,14.59,707,4050.041667,3800,21.7,0,Less than 5,No,Yes
3198,LA003199,Yes,debt_consolidation,11.26%,407.51,10.69638957,7.96,722,3749.958333,12656,71.9,0,Less than 5,No,Yes
3544,LA003545,Yes,debt_consolidation,11.58%,343.34,10.82009823,8.09,727,3960.0,10167,89.2,0,Less than 5,No,Yes
7774,LA007775,No,educational,14.38%,61.86,10.59663473,4.11,632,629.0,6214,55.0,0,Less than 10,No,No
2114,LA002115,Yes,all_other,12.84%,100.86,11.08201946,4.89,687,5520.0,2305,31.6,0,Less than 5,No,No
4618,LA004619,Yes,small_business,14.61%,634.35,11.70354582,13.09,752,7229.958333,14375,17.5,0,Less than 5,No,Yes
9539,LA009540,No,small_business,15.33%,870.71,11.849397699999999,23.81,712,7775.041667,60048,80.1,0,Less than 10,No,Yes
9355,LA009356,No,all_other,12.87%,67.27,10.86696717,10.49,687,3641.0,700,15.9,0,Less than 5,No,Yes
6454,LA006455,Yes,debt_consolidation,13.22%,464.76,10.645424900000002,24.03,707,5820.0,26418,85.0,0,Less than 5,No,No
1020,LA001021,Yes,home_improvement,8.63%,173.17,11.112447900000001,10.33,727,5189.958333,2410,4.4,0,Less than 5,Yes,Yes
4257,LA004258,Yes,credit_card,11.83%,662.68,10.81985828,21.48,737,3960.0,32556,82.0,0,Less than 5,No,Yes
1941,LA001942,Yes,debt_consolidation,12.53%,281.12,11.30220443,1.85,687,4320.0,6716,32.7,0,Less than 5,No,Yes
5954,LA005955,Yes,all_other,11.14%,131.22,11.05089001,10.29,717,4320.0,2787,30.3,0,Less than 5,No,Yes
7700,LA007701,Yes,all_other,12.87%,134.54,10.16585182,23.22,677,2911.0,5610,80.1,0,Less than 5,No,No
8988,LA008989,No,all_other,16.63%,336.97,11.12732181,9.25,682,839.9583332999998,3050,24.2,0,Less than 5,No,Yes
7301,LA007302,Yes,debt_consolidation,14.96%,242.53,10.04324949,17.06,672,1422.0,9707,46.2,0,Less than 5,No,Yes
5836,LA005837,Yes,all_other,12.53%,217.54,10.08580911,14.2,702,1800.0,1799,37.5,0,Less than 5,Yes,Yes
8929,LA008930,No,credit_card,12.84%,336.18,11.54248427,2.9,722,2250.0,10338,23.3,0,Less than 10,No,Yes
7085,LA007086,Yes,major_purchase,7.88%,203.33,11.15625052,23.09,722,8130.041667,16559,31.7,0,Less than 5,No,Yes
6874,LA006875,Yes,debt_consolidation,11.14%,328.04,11.28978191,4.68,732,3690.0,10422,56.0,0,Less than 5,No,Yes
4425,LA004426,Yes,all_other,8.94%,311.37,11.22524339,2.85,762,4200.958333,8922,40.6,0,Less than 5,No,Yes
4220,LA004221,Yes,credit_card,12.53%,33.47,10.19054443,21.12,682,5969.958333,17080,44.1,0,Less than 5,Yes,Yes
1158,LA001159,Yes,major_purchase,11.34%,230.3,10.46310334,5.69,682,5249.958333,2745,40.4,0,Less than 5,No,Yes
1272,LA001273,Yes,home_improvement,11.59%,206.37,10.54534144,8.53,682,4290.958333,6288,22.3,1,Less than 5,No,No
4684,LA004685,Yes,debt_consolidation,11.14%,262.43,11.73606902,13.61,722,5399.958333,41568,48.6,0,Less than 5,No,Yes
3454,LA003455,Yes,debt_consolidation,11.26%,558.68,11.21446552,22.5,742,5850.0,42106,56.3,0,Less than 5,No,Yes
7980,LA007981,No,debt_consolidation,11.22%,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,0,Less than 10,No,No
6085,LA006086,Yes,credit_card,13.92%,751.02,11.22524339,23.92,707,4699.0,13236,61.3,0,Less than 5,No,Yes
7183,LA007184,Yes,debt_consolidation,7.51%,311.1,10.08580911,10.8,787,5520.0,663,1.7,0,Less than 5,No,Yes
2822,LA002823,Yes,all_other,14.42%,192.55,10.38899537,6.09,672,2279.958333,3805,48.8,0,Less than 5,No,Yes
5958,LA005959,Yes,debt_consolidation,8.94%,127.09,10.49127422,2.77,762,2700.041667,3969,19.7,0,Less than 5,No,Yes
6485,LA006486,Yes,home_improvement,14.26%,222.99,10.13459927,16.38,672,3990.0,1562,57.9,1,Less than 5,No,No
9334,LA009335,No,debt_consolidation,12.87%,840.83,10.73639668,17.82,727,10919.95833,50728,88.4,0,Less than 5,No,Yes
3472,LA003473,Yes,major_purchase,10.95%,130.86,11.02679245,18.15,717,3210.0,21885,34.0,0,Less than 5,No,Yes
1198,LA001199,Yes,all_other,12.22%,99.96,11.01856357,21.35,682,3899.958333,12074,51.0,0,Less than 5,No,Yes
305,LA00306,Yes,all_other,10.14%,97.0,11.69524702,8.71,687,2311.041667,199,1.1,0,Less than 5,Yes,Yes
1085,LA001086,Yes,credit_card,9.76%,128.62,9.392661928999999,9.6,707,1320.0,3987,31.9,0,Less than 5,No,Yes
5719,LA005720,Yes,debt_consolidation,8.59%,316.11,11.51292546,0.22,792,8880.041667,1800,3.8,0,Less than 5,No,Yes
2500,LA002501,Yes,home_improvement,13.47%,305.31,10.46595641,21.91,757,3419.958333,615,6.1,0,Less than 10,No,Yes
5006,LA005007,Yes,credit_card,13.57%,203.82,11.31447453,19.93,697,6930.0,52116,95.3,0,Less than 5,No,Yes
4613,LA004614,Yes,all_other,8.94%,95.32,10.03451581,0.79,727,2550.0,208,3.5,0,Less than 5,No,Yes
3209,LA003210,Yes,debt_consolidation,13.47%,576.69,11.08214255,7.03,687,2880.0,18053,40.6,0,Less than 5,No,Yes
9274,LA009275,No,debt_consolidation,15.31%,69.64,11.184421400000002,21.2,667,4350.0,12236,91.3,0,Less than 10,No,Yes
4254,LA004255,Yes,debt_consolidation,11.48%,652.78,11.66134547,1.29,767,5970.0,4110,34.5,0,Less than 5,No,Yes
4558,LA004559,Yes,credit_card,7.74%,52.3,9.903487553,4.68,732,3030.0,2927,27.9,0,Less than 5,No,Yes
1566,LA001567,Yes,debt_consolidation,10.20%,161.81,11.05089001,11.09,717,3600.0,836,9.2,0,Less than 5,No,Yes
